Radius_kpc	number_density
12.93628350526086	4.5179960000000005e-08
12.963570866877982	3.8567606e-08
12.985057233566998	3.383251549999999e-08
13.008390844450997	2.9258488e-08
13.033863369666031	2.4534447e-08
13.055479367526626	2.0836368e-08
13.072493458796208	1.8153324e-08
13.090285337095258	1.5761291e-08
13.110216129725341	1.3226324999999998e-08
13.128137639195968	1.1126576999999998e-08
13.14275355379136	9.606057999999999e-09
13.1559435254994	8.378215999999998e-09
13.171110372573999	7.1768291000000005e-09
13.190781902860927	5.7866305e-09
13.20990250066865	4.580128e-09
13.223060064583793	3.8660608e-09
13.233236111552648	3.39607485e-09
13.242180662391515	3.03555735e-09
13.249796493721709	2.739002e-09
13.257120654915854	2.4939334e-09
13.265060564174991	2.24089495e-09
13.27351899812044	2.0031150999999997e-09
