Radius_kpc	Emissivity
12.635539187200422	3.0118e-30
12.664771016391212	2.9642e-30
12.697243624871444	2.9127e-30
12.739470979012905	2.8461e-30
12.782443712390936	2.7745e-30
12.81478668969959	2.7238e-30
12.839611059056734	2.6848e-30
12.866185449230178	2.6405e-30
12.90076456424855	2.5858e-30
12.93628350526086	2.5281e-30
12.963570866877982	2.4838e-30
12.985057233566998	2.449e-30
13.008390844450997	2.4086e-30
13.033863369666031	2.3661e-30
13.055479367526626	2.3299e-30
13.072493458796208	2.3017e-30
13.090285337095258	2.2727e-30
13.110216129725341	2.2392e-30
13.128137639195968	2.2101e-30
13.14275355379136	2.186e-30
13.1559435254994	2.1635e-30
13.171110372573999	2.1356e-30
13.190781902860927	2.0996e-30
13.20990250066865	2.0617e-30
13.223060064583793	2.0381e-30
13.233236111552648	2.02e-30
13.242180662391515	1.9962e-30
13.249796493721709	1.983e-30
13.257120654915854	1.966e-30
13.265060564174991	1.9499e-30
13.27351899812044	1.9302e-30
13.281653354136948	1.9124e-30
13.28939881663872	1.895e-30
13.296949832383124	1.8771e-30
13.30479251826358	1.8578e-30
13.313121321037451	1.8353e-30
13.321514939397112	1.8129e-30
13.329843742170985	1.7896e-30
13.338075321566173	1.7642e-30
13.346177269789782	1.7386e-30
13.352431973818414	1.7185e-30
13.35628850117285	1.7031e-30
13.359885766184131	1.6879e-30
13.36458489615383	1.6693e-30
13.369899774188518	1.6482e-30
13.374728535329789	1.6286e-30
13.378779509441594	1.6111e-30
13.382733260174717	1.593e-30
13.387173127801255	1.5714e-30
13.392034296735421	1.5489e-30
13.396409348776173	1.5274e-30
13.400168652751928	1.5078e-30
13.404089995692155	1.4855e-30
13.408627086697377	1.4606e-30
13.413196585495493	1.4357e-30
13.417182744021511	1.4119e-30
13.420877232411478	1.388e-30
13.424928206523282	1.3612e-30
13.429303258564032	1.3332e-30
13.43351627164031	1.3058e-30
13.437372798994748	1.2787e-30
13.441261734142083	1.2497e-30
13.445409931632572	1.2198e-30
13.449655352501743	1.1887e-30
13.453803549992232	1.1568e-30
13.457724892932458	1.1258e-30
13.461646235872687	1.0938e-30
13.465794433363175	1.0601e-30
13.470039854232347	1.0264e-30
13.474026012758365	9.9368e-31
13.477817724527014	9.611e-31
13.481771475260135	9.277e-31
13.48588726495773	8.9323e-31
13.48997064686243	8.6017e-31
13.493827174216868	8.2783e-31
13.497683701571308	7.9559e-31
