Radius_kpc	Emissivity
4.469002232350885	5.5577e-28
4.566776543513421	5.2750999999999995e-28
4.678356574448991	4.9604e-28
4.800695992625515	4.6451e-28
4.91107693522399	4.4051e-28
5.0119299867114995	4.1994e-28
5.126232272250202	3.9909e-28
5.250807828136443	3.7936000000000004e-28
5.361545256456758	3.7179e-28
5.461199219607172	3.6443e-28
5.573654260950891	3.5641000000000003e-28
5.695086260926371	3.5597e-28
5.801156967069885	3.602e-28
5.8947830807419335	3.6528e-28
5.999233397240725	3.697e-28
6.104688355319245	3.7987e-28
6.188721762294537	3.9207000000000003e-28
6.263162462573074	3.9737e-28
6.333908674461645	3.9974e-28
6.399210377143949	4.0193e-28
6.471317716334086	3.9786999999999995e-28
6.547864923150762	3.9267e-28
6.613263849211749	3.8681e-28
6.681417437668765	3.6551e-28
6.754885904160468	3.4220000000000003e-28
6.820641315943294	3.1631999999999997e-28
6.891517159003443	2.8256699999999997e-28
6.968226404784589	2.45677e-28
7.036217954277133	2.12825e-28
7.098473324427359	1.8337800000000002e-28
7.16951120645198	1.51798e-28
7.248035288635216	1.22543e-28
7.316350916056704	1.01007e-28
7.385347107128975	8.205600000000001e-29
7.474987062275006	6.2467e-29
7.573312305916748	4.6833000000000003e-29
7.666776380624323	3.5824999999999997e-29
7.76250900083451	2.74991e-29
7.868871377114074	2.07794e-29
7.986965374421426	1.55913e-29
8.115689127798158	1.16347e-29
8.255625977516363	8.747699999999999e-30
8.411539869131532	6.5955e-30
8.592278130103846	4.9701e-30
8.780859076956613	3.878e-30
8.959976948284202	3.1823e-30
9.163011770767891	2.63246e-30
9.426940836100242	2.15398e-30
9.70195336660249	1.854e-30
9.936099670264845	1.71359e-30
10.151287415083951	1.63943e-30
10.348812912775584	1.62287e-30
10.499638780906327	1.64607e-30
10.609047489717968	1.68426e-30
10.72247476484852	1.70904e-30
10.869930222518239	1.76838e-30
11.016607893158492	1.87135e-30
11.1215443265507	1.97011e-30
11.19951747625473	2.04548e-30
11.283161989715289	2.12028e-30
11.39189013487615	2.22181e-30
11.499710861835961	2.3531700000000003e-30
11.577424749196839	2.46274e-30
11.63686064136525	2.56888e-30
11.701449372603873	2.65071e-30
11.785385556200483	2.6835299999999996e-30
11.86886803069657	2.78298e-30
11.929340972237602	2.8283e-30
11.975943378419812	2.9164400000000003e-30
12.026953244435665	2.9631000000000002e-30
12.093227180904803	2.91518e-30
12.159598340752623	2.94722e-30
12.20843688464455	2.9423999999999998e-30
12.246516041295521	2.9645e-30
12.288224870750671	2.9492699999999998e-30
12.342410700470182	2.8404200000000003e-30
12.397082647083106	2.77971e-30
12.437948873923	2.68881e-30
12.470291851231655	2.6365399999999997e-30
12.505972831208437	2.5515100000000002e-30
12.552380790633281	2.45908e-30
12.5995017215018	2.2807000000000002e-30
12.635539187200422	2.19806e-30
12.664771016391212	2.08744e-30
12.697243624871444	1.95607e-30
12.739470979012905	1.7749199999999998e-30
12.782443712390936	1.61237e-30
12.81478668969959	1.4613899999999999e-30
12.839611059056734	1.3516699999999998e-30
12.866185449230178	1.24182e-30
12.90076456424855	1.07219e-30
12.93628350526086	9.1703e-31
12.963570866877982	7.8789e-31
12.985057233566998	6.9409e-31
13.008390844450997	6.032599999999999e-31
13.033863369666031	5.0319e-31
13.055479367526626	4.2279e-31
13.072493458796208	3.597e-31
13.090285337095258	3.0413e-31
13.110216129725341	2.47665e-31
13.128137639195968	2.00586e-31
