Radius_kpc	number_density
1.01999963278043	4.2818400000000005e-06
1.0607978032552452	4.69125e-06
1.101433934765588	5.1374999999999995e-06
1.140832088587363	5.620500000000001e-06
1.1710005029928008	5.956140000000001e-06
1.1877650542570963	6.17925e-06
1.2019240189726788	6.3648000000000005e-06
1.2203348861160124	6.585920000000001e-06
1.2442648003892693	6.919000000000001e-06
1.270064644312536	7.25172e-06
1.2929186198616978	7.548740000000001e-06
1.317256872325425	7.880850000000001e-06
1.3488998413075597	8.32236e-06
1.381421061477134	8.802800000000002e-06
1.4066796952590632	9.170880000000001e-06
1.4311086895428948	9.538560000000001e-06
1.4628683265794495	1.0052100000000002e-05
1.4961835376749377	1.0567640000000001e-05
1.5242065561907632	1.100824e-05
1.5533184765478418	1.148553e-05
1.5911610563106837	1.2144780000000001e-05
1.6303064293478822	1.2802949999999999e-05
1.662597554187906	1.33524e-05
1.6960391556756824	1.3971620000000002e-05
1.739510969064289	1.4770979999999998e-05
1.7852675318519542	1.5609780000000003e-05
1.8236837295490276	1.637771e-05
1.8633217010382215	1.713552e-05
1.914850091740387	1.818677e-05
1.9682775791061666	1.9309400000000002e-05
2.0120637480858496	2.0219670000000004e-05
2.0568772441002863	2.1227830000000002e-05
2.115133492607338	2.2521620000000003e-05
2.1727869561665534	2.3818300000000005e-05
2.217665267766779	2.4862259999999998e-05
2.264014893164412	2.597776e-05
2.3242707024930516	2.751568e-05
2.389290457377174	2.9122380000000003e-05
2.4480749529084047	3.06235e-05
2.500893173767769	3.204834e-05
2.558374876024644	3.361566e-05
2.6331040056599417	3.573205e-05
2.708312770630077	3.77624e-05
2.767829682280723	3.95343e-05
2.828889204873144	4.1653e-05
2.9082688527887943	4.410300000000001e-05
2.988685550077067	4.656900000000001e-05
3.054301608350447	4.90416e-05
3.123446875270032	5.148e-05
3.2133331296420606	5.4613599999999995e-05
3.304525418067736	5.8109399999999996e-05
3.3802300222691564	6.12522e-05
3.461443951262632	6.470750000000001e-05
3.5670285405127293	6.95565e-05
3.6736501791354486	7.4404e-05
3.7615401134651805	7.88988e-05
3.855781975202222	8.40639e-05
3.9612369332807416	8.9916e-05
4.0588816132717005	9.57443e-05
4.1487484229679925	0.00010157760000000002
4.250768154999701	0.000109089
4.364098206751571	0.0001179696
4.469002232350885	0.0001268448
4.566776543513421	0.0001360333
4.678356574448991	0.0001478912
4.800695992625515	0.000162168
4.91107693522399	0.0001767757
5.0119299867114995	0.00019166980000000003
5.126232272250202	0.0002112227
5.250807828136443	0.0002359116
5.361545256456758	0.00026090360000000003
5.461199219607172	0.0002875095
5.573654260950891	0.000322044
5.695086260926371	0.00036572600000000003
5.801156967069885	0.000416264
5.8947830807419335	0.00046321600000000007
5.999233397240725	0.0005300880000000001
6.104688355319245	0.00061038
6.188721762294537	0.0006873580000000001
6.263162462573074	0.0007674870000000001
6.333908674461645	0.0008543810000000001
6.399210377143949	0.0009441600000000001
6.471317716334086	0.001053871
6.547864923150762	0.001186786
6.613263849211749	0.00130962
6.681417437668765	0.001448496
6.754885904160468	0.001603692
6.820641315943294	0.001748912
6.891517159003443	0.0019032300000000001
6.968226404784589	0.002063746
7.036217954277133	0.0021978000000000006
7.098473324427359	0.0023115699999999998
7.16951120645198	0.00242692
7.248035288635216	0.0025426050000000003
7.316350916056704	0.0026289340000000003
7.385347107128975	0.002704308
7.474987062275006	0.002787655
7.573312305916748	0.0028616170000000003
7.666776380624323	0.0029188560000000005
7.76250900083451	0.0029651200000000003
7.868871377114074	0.0030046140000000005
7.986965374421426	0.003039715
8.115689127798158	0.003067152
8.255625977516363	0.0030878969999999996
8.411539869131532	0.003103324
8.592278130103846	0.003113418
8.780859076956613	0.0031220640000000003
8.959976948284202	0.0031232
9.163011770767891	0.00312228
9.426940836100242	0.0031131609999999997
9.70195336660249	0.0031068860000000005
9.936099670264845	0.0030962190000000003
10.151287415083951	0.003086512
10.348812912775584	0.003078757
10.499638780906327	0.00307395
10.609047489717968	0.0030680100000000004
10.72247476484852	0.00306009
10.869930222518239	0.003053271
11.016607893158492	0.0030453430000000003
11.1215443265507	0.0030403879999999998
11.19951747625473	0.003035433
11.283161989715289	0.003030478
11.39189013487615	0.00302255
11.499710861835961	0.003016604
11.577424749196839	0.003013631
11.63686064136525	0.003009667
11.701449372603873	0.003005703
11.785385556200483	0.002999757
11.86886803069657	0.002995793
11.929340972237602	0.00299282
11.975943378419812	0.0029898470000000003
12.026953244435665	0.002986874
12.093227180904803	0.002981919
12.159598340752623	0.0029779550000000004
12.20843688464455	0.0029729700000000006
12.246516041295521	0.00297099
12.288224870750671	0.00296802
12.342410700470182	0.00296406
12.397082647083106	0.0029620799999999997
12.437948873923	0.00295711
12.470291851231655	0.002955132
12.505972831208437	0.002952165
12.552380790633281	0.002946216
12.5995017215018	0.00294424
12.635539187200422	0.002942264
12.664771016391212	0.0029373120000000005
12.697243624871444	0.002935338
12.739470979012905	0.0029294060000000003
12.782443712390936	0.0029244650000000002
12.81478668969959	0.002919528
12.839611059056734	0.002918544
12.866185449230178	0.002913612
12.90076456424855	0.0029086840000000004
12.93628350526086	0.0029008000000000003
12.963570866877982	0.002896861
12.985057233566998	0.002891946
13.008390844450997	0.0028850560000000004
13.033863369666031	0.002877196
13.055479367526626	0.0028703160000000004
13.072493458796208	0.00286344
13.090285337095258	0.0028565680000000003
13.110216129725341	0.00284675
13.128137639195968	0.0028369380000000002
13.14275355379136	0.002827132
13.1559435254994	0.002818288
13.171110372573999	0.0028084909999999998
13.190781902860927	0.00279186
