Radius_kpc	Emissivity
1.01999963278043	4.2843e-26
1.0607978032552452	2.8894e-26
1.101433934765588	1.8555e-26
1.140832088587363	1.222e-26
1.1710005029928008	9.1841e-27
1.1877650542570963	8.2007e-27
1.2019240189726788	7.6567e-27
1.2203348861160124	6.9973e-27
1.2442648003892693	6.3061e-27
1.270064644312536	5.6558e-27
1.2929186198616978	5.2182e-27
1.317256872325425	4.8884e-27
1.3488998413075597	4.5199e-27
1.381421061477134	4.1691e-27
1.4066796952590632	3.9854e-27
1.4311086895428948	3.8635e-27
1.4628683265794495	3.7086e-27
1.4961835376749377	3.5508e-27
1.5242065561907632	3.4507e-27
1.5533184765478418	3.3764e-27
1.5911610563106837	3.2816e-27
1.6303064293478822	3.1835e-27
1.662597554187906	3.1258e-27
1.6960391556756824	3.084e-27
1.739510969064289	3.0279e-27
1.7852675318519542	2.9676e-27
1.8236837295490276	2.9334e-27
1.8633217010382215	2.9111e-27
1.914850091740387	2.8793e-27
1.9682775791061666	2.8448e-27
2.0120637480858496	2.8286e-27
2.0568772441002863	2.82e-27
2.115133492607338	2.805e-27
2.1727869561665534	2.7868e-27
2.217665267766779	2.7832e-27
2.264014893164412	2.7828e-27
2.3242707024930516	2.7793e-27
2.389290457377174	2.7749e-27
2.4480749529084047	2.7771e-27
2.500893173767769	2.781e-27
2.558374876024644	2.7865e-27
2.6331040056599417	2.793e-27
2.708312770630077	2.7985e-27
2.767829682280723	2.8079e-27
2.828889204873144	2.8169e-27
2.9082688527887943	2.8307e-27
2.988685550077067	2.8426e-27
3.054301608350447	2.856e-27
3.123446875270032	2.8673e-27
3.2133331296420606	2.8875e-27
3.304525418067736	2.9053e-27
3.3802300222691564	2.9236e-27
3.461443951262632	2.9424e-27
3.5670285405127293	2.9656e-27
3.6736501791354486	2.9904e-27
3.7615401134651805	3.0139e-27
3.855781975202222	3.0376e-27
3.9612369332807416	3.0638e-27
4.0588816132717005	3.0893e-27
4.1487484229679925	3.1129e-27
4.250768154999701	3.138e-27
4.364098206751571	3.1656e-27
4.469002232350885	3.1912e-27
4.566776543513421	3.2137e-27
4.678356574448991	3.2374e-27
4.800695992625515	3.2616e-27
4.91107693522399	3.2805e-27
5.0119299867114995	3.2958e-27
5.126232272250202	3.3081e-27
5.250807828136443	3.3196e-27
5.361545256456758	3.3165e-27
5.461199219607172	3.3136e-27
5.573654260950891	3.3067e-27
5.695086260926371	3.2885e-27
5.801156967069885	3.266e-27
5.8947830807419335	3.2429e-27
5.999233397240725	3.2152e-27
6.104688355319245	3.1799e-27
6.188721762294537	3.147e-27
6.263162462573074	3.1206e-27
6.333908674461645	3.0984e-27
