Radius_kpc	Emissivity
10.425360119592261	2.9277e-30
10.427920335230922	2.8775e-30
10.430707405419843	2.8227e-30
10.433688922366134	2.7651e-30
10.436475992555055	2.708e-30
10.439036208193716	2.6522e-30
10.441628831625271	2.5933e-30
10.444577940778666	2.5286e-30
10.447559457724955	2.4617e-30
10.4502168967423	2.3993e-30
10.452712296795172	2.3362e-30
10.455434551398305	2.2669e-30
10.458448476137487	2.1948e-30
10.4613003619122	2.126e-30
10.463795761965072	2.0601e-30
10.466291162017944	1.9915e-30
10.469143047792654	1.9181e-30
10.47202734136026	1.8464e-30
10.474652372584709	1.779e-30
10.477115364844687	1.7133e-30
10.479772803862032	1.6444e-30
10.482657097429637	1.5735e-30
10.485476575411454	1.5052e-30
10.488134014428798	1.4399e-30
10.490823861239036	1.3739e-30
10.493740562599537	1.3054e-30
10.496786895131615	1.2388e-30
10.499800819870797	1.1757e-30
10.502749929024192	1.1143e-30
10.50579626155627	1.0553e-30
10.508777778502559	1.0007e-30
10.51169447986306	9.4997e-31
10.51454636563777	9.0312e-31
10.517333435826693	8.6088e-31
10.52015291380851	8.2e-31
10.523134430754798	7.8231e-31
10.526245578872665	7.4477e-31
10.529518765955004	7.1015e-31
10.53285676862313	6.779e-31
10.536162363498365	6.4938e-31
10.539662405130965	6.2119e-31
10.543486524692508	5.954e-31
10.547505091011418	5.7161e-31
10.551977366430853	5.4852e-31
10.556935758743702	5.2781e-31
10.562250636778392	5.0881e-31
10.568375709635442	4.9071e-31
10.575408200693536	4.7483e-31
10.582505507337418	4.6241e-31
10.588954658123413	4.522e-31
10.596019556974401	4.4259e-31
10.603635388304596	4.367e-31
10.611964191078467	4.2842e-31
10.622820801698106	4.2125e-31
10.634552422725895	4.16e-31
10.64741831650499	4.0923e-31
10.664108329845629	4.0123e-31
10.682127062694937	3.9436e-31
10.70189581636055	3.8644e-31
10.723220144085094	3.789e-31
10.746586162761986	3.7014e-31
10.771799425633864	3.617e-31
10.794776550796024	3.5438e-31
10.819924998082113	3.4567e-31
10.847082728527656	3.3717e-31
10.871809874506116	3.2999e-31
10.898870381572978	3.215e-31
10.928102210763765	3.133e-31
10.954709008730104	3.0635e-31
10.983876022335103	2.9816e-31
11.015343989235607	2.9012e-31
11.043992478154296	2.8326e-31
11.075395629469012	2.7521e-31
11.109261773043706	2.6733e-31
11.140113991879216	2.6061e-31
11.173882912075225	2.5277e-31
11.210374086874369	2.4509e-31
11.24355966679828	2.3856e-31
11.2737637297759	2.3299e-31
11.306852086321129	2.2594e-31
11.3425978818837	2.1923e-31
11.37513530594972	2.1357e-31
11.404723620862347	2.0876e-31
11.437131413756791	2.0254e-31
11.472131830082791	1.9682e-31
11.503988690498028	1.9194e-31
11.538924291238239	1.8611e-31
11.576582146581583	1.8054e-31
11.610901999256798	1.7577e-31
11.642110703814147	1.7173e-31
11.676300925317786	1.6654e-31
11.713213401424557	1.6178e-31
11.746820282656095	1.5769e-31
11.777380831355556	1.5421e-31
11.810890489208411	1.4979e-31
11.84705758607861	1.4569e-31
11.87995149586647	1.4225e-31
11.916021369357987	1.3817e-31
11.954975536417106	1.3421e-31
11.990397254050734	1.3085e-31
12.029221789938276	1.2688e-31
12.071125066150792	1.2303e-31
12.109269038387552	1.1976e-31
12.151075091221385	1.1592e-31
12.19618673893045	1.1221e-31
12.237279820320605	1.0906e-31
12.282261836858094	1.054e-31
12.330841118406864	1.0184e-31
12.375045347914885	9.8826e-32
12.423494998292078	9.5339e-32
12.475768768230816	9.195e-32
12.523375815992754	8.9093e-32
12.575519954759915	8.5801e-32
12.631812291017562	8.2596e-32
12.683016603790785	7.9894e-32
12.729651417765888	7.7504e-32
12.78072609936753	7.4797e-32
12.835884162873873	7.2147e-32
12.886083834067367	6.9968e-32
12.941079858609239	6.7326e-32
13.000418527398965	6.482e-32
13.054474725946896	6.276e-32
13.11365135577215	6.0274e-32
13.177591931152888	5.792e-32
13.23573151160552	5.5915e-32
13.288653437402147	5.4242e-32
13.346663386683202	5.2225e-32
13.409275242555267	5.0294e-32
13.466248142463698	4.8702e-32
13.52869795937129	4.6801e-32
13.596106168591733	4.4991e-32
13.657421712748022	4.3489e-32
13.724635475211098	4.1713e-32
13.797196523501757	4.0023e-32
13.863243605420633	3.8766e-32
13.92332765344693	3.7363e-32
13.989180288608441	3.5927e-32
14.060250578425956	3.4556e-32
14.138158912544199	3.3037e-32
14.222257135105279	3.1549e-32
14.29877193412906	3.0431e-32
14.382643302139881	2.8951e-32
14.47315826769406	2.7635e-32
14.555538877231738	2.6495e-32
14.630530509989482	2.5488e-32
14.712651857184001	2.4414e-32
14.801351986336092	2.3318e-32
14.882047390643258	2.2488e-32
14.970488257452194	2.1421e-32
