Radius_kpc	number_density
1.0176695124713193	9.09807e-06
1.0560435800376302	9.8794e-06
1.0982871380755375	1.086957e-05
1.1422191421232453	1.190842e-05
1.174801937099319	1.269048e-05
1.1910609267944612	1.305258e-05
1.2050189631940982	1.3416960000000001e-05
1.2231640864356974	1.3883350000000002e-05
1.2467537188835627	1.450372e-05
1.2733832023049272	1.5228030000000001e-05
1.2986094282939622	1.590224e-05
1.3260555880962663	1.667413e-05
1.3568235466702512	1.755264e-05
1.3853035150658881	1.832571e-05
1.4157311918144815	1.925442e-05
1.4552816622628606	2.0487090000000005e-05
1.4948839851798705	2.16736e-05
1.5253894406314104	2.265045e-05
1.555878692186503	2.3673650000000003e-05
1.5955199044549864	2.5007190000000003e-05
1.6381037443182855	2.6437460000000003e-05
1.6751815001688184	2.777185e-05
1.7140481661871245	2.914532e-05
1.7645783968681412	3.108000000000001e-05
1.8134104592014888	3.28676e-05
1.8496780202296608	3.4245260000000006e-05
1.8864641059441436	3.576256e-05
1.9342850451391849	3.7741530000000007e-05
1.9867727065110257	3.9922920000000005e-05
2.0354589337763485	4.194542e-05
2.079423345616951	4.3920970000000006e-05
2.1271178944197033	4.6081279999999994e-05
2.189120483785353	4.9048800000000004e-05
2.2509837196415563	5.1813e-05
2.299268090274988	5.43356e-05
2.3486348811910944	5.683200000000001e-05
2.41281527423925	6.03334e-05
2.4780975322458176	6.383750000000001e-05
2.531952802477804	6.683620000000001e-05
2.589100704467866	7.031100000000001e-05
2.663392328899089	7.528760000000001e-05
2.738008031259256	7.9756e-05
2.7992684821676224	8.422840000000001e-05
2.86513408044629	8.867250000000002e-05
2.9507587100526993	9.55773e-05
3.0368986235661306	0.0001024947
3.1073434429807825	0.0001084245
3.182565171068076	0.00011578200000000001
3.266770339345709	0.0001241422
3.3447758968426347	0.00013247520000000002
3.4162674879677772	0.00014080910000000002
3.497286970203886	0.0001515606
3.587024148728601	0.00016377040000000004
3.6695992050236432	0.000177003
3.7462112274261083	0.00019015959999999998
3.833550229276634	0.0002071656
3.928893955972087	0.00022761810000000005
4.01438571362763	0.00024903530000000004
4.092132008781399	0.00027142560000000004
4.1800219431111305	0.00029998720000000005
4.275236038635006	0.000335885
4.35920463002451	0.0003732003
4.43439070953962	0.000412931
4.518877825615434	0.00046461479999999997
4.609749276891454	0.0005332280000000001
4.688467805832057	0.0006008550000000001
4.757366773525645	0.0006781810000000001
4.833946388135215	0.00077433
4.916229774294207	0.000904518
4.983897245857805	0.001034541
5.03811548337021	0.0011547760000000002
5.087407736362659	0.0012847200000000003
5.142014867389796	0.001438074
5.198436834819023	0.0016252320000000005
5.245330911137282	0.0017930430000000002
5.294363901786576	0.001983897
5.347577497719252	0.002198832
5.395508623410135	0.002404182
5.447166645283878	0.0026273520000000003
5.503102495819688	0.002860165
5.552556787776608	0.0030595110000000004
5.597506396521202	0.0032297270000000004
5.648613485915739	0.003407823
5.704776191001811	0.0035814240000000006
5.756758290804497	0.0037211740000000003
5.813569151748458	0.003855039
5.875079142662112	0.003979014
5.933575208836582	0.004079696
5.997159298495481	0.004164125
6.070076832507979	0.004248288
6.148438875726744	0.004317040000000001
6.229847251477586	0.004376064000000001
6.316149203955489	0.004420680000000001
6.410877182585948	0.00445851
6.517012704315252	0.004491432
6.636727091267326	0.004517552
6.76263136666224	0.004534112
6.906392335941991	0.004542937
7.0646395886455595	0.0045525900000000005
7.213326542445268	0.004552821
7.378184984899303	0.0045500160000000005
7.592497719310258	0.004537572
7.812773487613791	0.004528992
7.995683070710031	0.004517752
8.158305375454349	0.00450846
8.339659384491657	0.0044941849999999995
8.494244556598153	0.004485266000000001
8.572671415402706	0.004484832
8.633273988115317	0.004478880000000001
8.712057332641708	0.004470943999999999
8.800109305935912	0.004463008
8.876688920545483	0.004457055999999999
8.936675745193098	0.004452096000000001
8.99044027360498	0.004447136
9.052241934654683	0.004441184
9.118677910088294	0.004435232
9.174257274902264	0.004431264000000001
9.218882805717913	0.004427296000000001
9.266295406722483	0.004423328000000001
9.31899047796885	0.004418368000000001
9.365690107529742	0.0044144
9.404125749902553	0.004411424000000001
9.4446678988135	0.004407456
9.48922861404336	0.004399049
9.527891110966435	0.004396076
9.559618340210093	0.004394093999999999
9.593419668198997	0.00439013
9.630980300163658	0.004387156999999999
9.664295511259146	0.004384184
9.691971766391001	0.00437778
9.721462857924946	0.00437481
9.754259544334122	0.00437184
9.783394150146226	0.004369860000000001
9.807829625988637	0.004363468
9.834015122647347	0.004360500999999999
9.863441398595501	0.004354116
9.890242643319208	0.00435214
9.91309013730979	0.004350164
9.937720059909568	0.0043428
9.965428722834316	0.004336428
9.99031790777725	0.0043344559999999996
10.010572778336277	0.004328090000000001
10.031573028131877	0.004321728
10.058892797541892	0.004314386999999999
10.085532003301125	0.004303647
10.103842406286486	0.00429828
10.11751849488794	0.004292915
10.132652934169645	0.004287552
10.15229205666368	0.0042768319999999995
10.171283023299823	0.00426174
10.184343363836282	0.004252009
10.194227740669088	0.00424666
10.205051943495832	0.004236936
10.219149333404916	0.00422284
10.233538393450049	0.004204375
10.244427411862581	0.004190292
10.252853438015137	0.004176215
10.26199243561137	0.004157772
10.273853687810737	0.0041349659999999995
10.286168649110625	0.0041078
10.29576135580738	0.0040815800000000005
10.303442002723365	0.004054432000000001
10.311770805497236	0.004027296
10.319645899170586	0.003992351999999999
10.324798738240803	0.003969603
10.328817304559713	0.003947768
10.333484026736514	0.003925933
10.339122982700147	0.003894472
10.345021201006935	0.00385866
10.350562933591885	0.003819375
10.355683364869208	0.003784455
